LAB_ID,LATITUDE,LONGITUDE,TYPE,NAME,ATTRIBUTE,GEOL_AGE,STRUCT_SRC,Strat Unit or Age at Total Depth,Series/System,Formation,Member,TOC %,S1 (mg HC/g rock),S2 (mg HC/g rock),S3 (mg CO2/g rock),Tmax (degC),HI ((S2/TOC)*100),OI ((S3/TOC)*100),S2/S3,(S1/TOC)*100,PI (S1/(S1+S2)),S1+S2,Calculated %Ro,Number of %Ro Readings,Total Sample %Ro,Number of Indigenous %Ro Readings,Indigenous %Ro (mean),%Ro Standard Deviation,%Ro Mean Corrected for Suppression,TAI Color,Thermal Alteration Index (TAI),Amorphous Debris %,Finely Disseminated Organic Matter %,Herbaceous Plant Debris %,Woody Plant Debris %,Coaly Fragments %,Algal Debris %,Palynomorphs %,Preservation in Source Material,Recovery from Source Material,Indigenous Vitrinite %,Caved Vitrinite %,Recycled/Oxidized Vitrinite %,Inertinite %,Solid Bitumen %,Amorphous Kerogen %,Kerogen Composition Comments,CAI Min,CAI Max ,CAI Field Number,USGS ID Number,Strat Unit Sampled for Mineralogy,Quartz %,Feldspar %,Carbonate %,Illite/Smectite %,Illite %,Kaolinite %,Chlorite %,Pyrite %,Other Minerals %,Total Clay %,LOI %,,,,,
,39.091085,-81.863003,,,,,,,Upper Devonian,Ohio Shale,Huron Member,5.52,4.34,21.68,0.22,448,392,4,99,79,0.17,9.86,,,,36,0.48,,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,39.09125,-81.861937,,,,,,Olentangy Shale ,Upper Devonian,Ohio Shale,Huron Member,0.57,0.97,0.84,0.22,440,147,39,4,170,0.54,1.81,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,OH99,(lower) Huron Member of Ohio Shale,47,2,0,0,29,2,12,4,4,43,0.466,,,,,
,40.63166,-84.51612,,,,,,,Upper Ordovician,,,1.84,1.06,8.83,,,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,39.725766,-81.874011,,,,,,Queenston Shale,Upper Devonian,Ohio Shale,Huron Member,2.39,1.07,6.06,0.36,433,254,15,17,45,0.15,7.13,0.63,33,0.51,29,0.48,,,YO,2,93,tr,2,,,,5,good,good,1,tr,1,1,tr,97,"acritarchs, Tasmanites?",,,,OH10901,(lower) Huron Member of Ohio Shale,44,3,0,4,31,3,10,3,2,48,3.1,,,,,
,39.725766,-81.874011,,,,,,Queenston Shale,Upper Devonian,Ohio Shale,Huron Member,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OH10902,(lower) Huron Member of Ohio Shale,36,1,0,5,42,3,11,0,0,61,2.79,,,,,
,39.725766,-81.874011,,,,,,Queenston Shale,Upper Devonian,Ohio Shale,Huron Member,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OH10903,(lower) Huron Member of Ohio Shale,36,2,0,9,36,3,11,3,1,59,2.42,,,,,
,39.725766,-81.874011,,,,,,Queenston Shale,Upper Devonian,Ohio Shale,Huron Member,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OH10904,(lower) Huron Member of Ohio Shale,42,2,0,6,29,3,13,3,1,51,2.48,,,,,
,39.725766,-81.874011,,,,,,Queenston Shale,Upper Devonian,Ohio Shale,Huron Member,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OH10905,(lower) Huron Member of Ohio Shale,35,3,0,4,42,3,11,2,1,59,2.72,,,,,
,39.725766,-81.874011,,,,,,Queenston Shale,Upper Devonian,Ohio Shale,Huron Member,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OH10906,(lower) Huron Member of Ohio Shale,51,4,0,5,28,1,5,4,1,39,4.92,,,,,
,39.725766,-81.874011,,,,,,Queenston Shale,Upper Devonian,Ohio Shale,Huron Member,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OH10907,(lower) Huron Member of Ohio Shale,59,2,0,6,18,2,7,4,2,33,4.51,,,,,
,39.725766,-81.874011,,,,,,Queenston Shale,Upper Devonian,Ohio Shale,Huron Member,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OH10908,(lower) Huron Member of Ohio Shale,51,1,0,7,25,2,10,4,1,44,4.15,,,,,
,39.725766,-81.874011,,,,,,Queenston Shale,Upper Devonian,Ohio Shale,Huron Member,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OH10909,(lower) Huron Member of Ohio Shale,42,3,1,2,33,3,12,4,0,50,2.69,,,,,
,39.725766,-81.874011,,,,,,Queenston Shale,Upper Devonian,Ohio Shale,Huron Member,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OH10910,(lower) Huron Member of Ohio Shale,51,3,0,0,27,3,10,4,2,41,3.08,,,,,
,39.725766,-81.874011,,,,,,Queenston Shale,Upper Devonian,Ohio Shale,Huron Member,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OH10911,(lower) Huron Member of Ohio Shale,43,1,0,0,37,3,10,3,0,50,3.26,,,,,
,39.664388,-81.650712,,,,,,Queenston Shale,Upper Devonian,Ohio Shale,Huron Member,1.25,0.64,2.59,0.47,445,207,37,6,51,0.2,3.23,0.85,40,0.69,23,0.58,,,O,2.3,92,3,3,,,,2,good,good,1,tr,2,1,tr,96,"acritarchs, Tasmanites?",,,,OH11401,(lower) Huron Member of Ohio Shale,37,2,1,0,32,5,17,4,1,54,0.816,,,,,
,39.69969,-81.92073,,,,,,,Upper Ordovician,,,2.3,1.15,5.03,,441,218,,,,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,39.60439,-81.65278,,,,,,,Upper Ordovician,,,1.67,0.57,1.75,,468,105,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,39.72593,-81.7024,,,,,,,Upper Ordovician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,
,40.477401,-82.789263,,,,,,,Upper Devonian,Ohio Shale,Huron Member,9.92,4.41,55.69,0.41,428,561,4,136,44,0.07,14.33,,,,38,0.43,,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,40.47844,-82.83651,,,,,,,Upper Ordovician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,
,39.792144,-82.035044,,,,,,Medina Group,Upper Devonian,Ohio Shale,Huron Member,3.64,1.3,18.05,0.59,434,495,16,31,36,0.07,19.35,0.65,36,0.56,29,0.52,,,YO,2,95,tr,1,,,,4,good,good,1,,tr,1,,98,"acritarchs, Tasmanites?",,,,OH11301,(lower) Huron Member of Ohio Shale,44,2,1,0,29,4,12,6,1,45,4.26,,,,,
,40.014559,-81.869429,,,,,,,Upper Devonian,Ohio Shale,Huron Member,4.02,2.18,18.4,0.43,438,458,11,43,54,0.11,6.2,,,,53,0.43,,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,39.91616,-81.85008,,,,,,,Upper Ordovician,,,1.81,1.96,3.42,,443,188,,,,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,39.79972,-82.03311,,,,,,,Upper Ordovician,,,1.6,0.78,4.81,,445,302,,,,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,39.92559,-81.99658,,,,,,,Upper Ordovician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,
,40.09774,-81.90718,,,,,,,Upper Ordovician,,,2.69,1.66,5.76,,458,214,,,,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,39.67128,-81.515075,,,,,,Queenston Shale,Upper Devonian,West Falls Formation,Rhinestreet Shale Member,1.24,0.42,1.6,0.32,448,129,26,5,34,0.21,2.02,0.9,40,1.1,25,1.1,,,"LB, B","3, 3.3",96,2,2,,,,tr,good,good,1,tr,1,1,tr,97,Tasmanites?,,,,OH10801,Rhinestreet Shale Member of West Falls Formation,32,2,2,0,35,3,22,3,1,60,0.907,,,,,
,39.713581,-81.462102,,,,,,,Upper Devonian,Ohio Shale,Huron Member,7.03,4.5,17.72,0.14,449,252,2,127,64,0.2,11.53,,,,30,0.73,,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,39.713581,-81.462102,,,,,,,Upper Devonian,West Falls Formation,Rhinestreet Shale Member,2.09,2.08,1.8,0.13,446,86,6,14,100,0.54,4.17,,,,40,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,39.713654,-81.461946,,,,,,Onondaga Limestone,Middle Devonian,Marcellus Shale,,2.06,1.93,2.59,0.52,445,126,25,5,94,0.43,4.52,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,OH10001,Marcellus Shale,34,3,20,0,26,1,8,6,2,35,1.4,,,,,
,39.73212,-81.55224,,,,,,,Upper Ordovician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,
,39.88373,-81.4698,,,,,,,Upper Ordovician,,,2.95,0.99,2.75,,475,93,,,,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,41.09825,-84.42971,,,,,,,Upper Ordovician,,,1.56,0.93,5.12,,,328,,,,,,,,,,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,39.636551,-82.34194,,,,,,,Upper Devonian,Ohio Shale,Huron Member,4.56,2.21,22.34,0.56,428,490,12,40,48,0.09,6.77,,,,52,0.46,,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,39.71397,-82.03882,,,,,,,Upper Ordovician,,,0.9,0.29,2.1,,438,233,,,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,39.62993,-82.06624,,,,,,,Upper Ordovician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,
,39.620099,-82.894036,,,,,,,Upper Devonian,Ohio Shale,Huron Member,10.54,2.05,43.56,0.6,424,413,6,73,19,0.04,12.59,,,,37,0.42,,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,39.654813,-83.090377,,,,,,,Upper Ordovician,,,0.68,0.13,2.42,,433,355,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,39.62553,-83.0877,,,,,,,Upper Ordovician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1+,,,,,,,,,,,,,,,,,,,,
,39.61507,-83.09945,,,,,,,Upper Ordovician,,,1.07,0.32,4.86,,,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,39.105582,-83.111754,,,,,,,Upper Devonian,Ohio Shale,Huron Member,7.2,1.71,34.4,0.38,431,483,5,91,24,0.05,8.91,,,,32,0.42,,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,39.03894,-82.80798,,,,,,,Upper Ordovician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1+,,,,,,,,,,,,,,,,,,,,
,39.03875,-83.14471,,,,,,,Upper Ordovician,,,0.43,0.08,1.06,,431,246,,,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,41.308481,-81.250841,,,,,,Queenston Shale,Upper Devonian,Ohio Shale,Huron Member,2,0.81,7.65,0.46,444,383,23,17,41,0.1,8.46,0.83,40,0.53,33,0.53,,,"YO, O","2, 2.3",95,tr,2,,,,3,good,good,1,tr,1,1,tr,97,"acritarchs, Tasmanites?",,,,OH10501,(lower) Huron Member of Ohio Shale,41,3,1,0,33,2,14,4,0,48,2.22,,,,,
,41.308481,-81.250841,,,,,,Queenston Shale,Upper Devonian,Ohio Shale,Huron Member,2.04,1.08,8.17,0.75,433,400,37,10.89,53,0.12,9.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OH10502,(lower) Huron Member of Ohio Shale,34,2,0,0,43,1,14,4,0,58,2.41,,,,,
,41.308481,-81.250841,,,,,,Queenston Shale,Upper Devonian,Ohio Shale,Huron Member,2.36,0.73,6.53,0.96,437,277,41,6.8,31,0.1,7.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OH10503,(lower) Huron Member of Ohio Shale,37,1,0,0,37,2,19,0,1,58,2.27,,,,,
,41.308481,-81.250841,,,,,,Queenston Shale,Upper Devonian,Ohio Shale,Huron Member,2.33,1.23,11.02,0.86,432,473,37,12.81,53,0.1,12.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OH10504,(lower) Huron Member of Ohio Shale,34,3,1,0,42,1,14,5,2,57,2.84,,,,,
,41.308481,-81.250841,,,,,,Queenston Shale,Upper Devonian,Ohio Shale,Huron Member,2.2,1.33,9.07,0.77,434,412,35,11.78,60,0.13,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OH10505,(lower) Huron Member of Ohio Shale,42,3,0,0,34,1,14,4,1,50,2.52,,,,,
,41.308481,-81.250841,,,,,,Queenston Shale,Upper Devonian,Ohio Shale,Huron Member,1.96,0.81,4.8,0.55,434,245,28,8.73,41,0.14,5.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OH10506,(lower) Huron Member of Ohio Shale,30,2,1,0,43,1,16,4,0,61,1.75,,,,,
,41.308481,-81.250841,,,,,,Queenston Shale,Upper Devonian,Ohio Shale,Huron Member,1.81,0.84,4.42,0.58,435,244,32,7.62,46,0.16,5.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OH10507,(lower) Huron Member of Ohio Shale,39,3,1,0,34,2,15,5,2,50,1.47,,,,,
,41.308481,-81.250841,,,,,,Queenston Shale,Upper Devonian,Ohio Shale,Huron Member,3.46,2.6,17.74,0.87,432,513,25,20.39,75,0.13,20.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OH10508,(lower) Huron Member of Ohio Shale,47,3,0,0,34,1,11,4,0,46,4.23,,,,,
,41.308481,-81.250841,,,,,,Queenston Shale,Upper Devonian,Ohio Shale,Huron Member,3.54,2.62,20.89,1.19,436,590,34,17.55,74,0.11,23.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OH10509,(lower) Huron Member of Ohio Shale,42,3,0,0,37,1,11,5,1,49,4.5,,,,,
,41.308481,-81.250841,,,,,,Queenston Shale,Upper Devonian,Ohio Shale,Huron Member,0.45,0.18,0.8,0.54,431,178,120,1.48,40,0.18,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OH10510,(lower) Huron Member of Ohio Shale,35,2,2,0,39,2,17,0,0,58,0.552,,,,,
,41.32954,-81.20698,,,,,,,Upper Ordovician,,,2.74,3.16,4.28,,447,166,,,,0.5,,,,,,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,41.09678,-81.28318,,,,,,,Upper Ordovician,,,1.98,0.82,3.8,,456,192,,,,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,41.20749,-81.17107,,,,,,,Upper Ordovician,,,2.73,2.99,4.57,,439,172,,,,0.41,,,,,,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,41.32495,-81.06777,,,,,,,Upper Ordovician,,,2.42,2.92,4.3,,448,178,,,,0.42,,,,,,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,41.09779,-81.27239,,,,,,,Upper Ordovician,,,3.09,3.2,6.63,,448,215,,,,0.33,,,,,,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,41.05636,-81.16741,,,,,,,Upper Ordovician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,
,41.02579,-81.14102,,,,,,,Upper Ordovician,,,2.73,2.97,4.48,,453,168,,,,0.42,,,,,,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,40.921213,-82.685424,,,,,,,Upper Devonian,Ohio Shale,Huron Member,7.27,1.94,33.39,0.46,432,459,6,73,27,0.05,9.21,,,,31,0.43,,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,40.653173,-82.551421,,,,,,,Upper Devonian,Ohio Shale,Huron Member,8.08,5.23,41.17,0.37,433,510,5,111,65,0.11,13.31,,,,31,0.43,,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,40.92977,-82.4208,,,,,,,Upper Ordovician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1+,,,,,,,,,,,,,,,,,,,,
,40.72795,-82.63596,,,,,,,Upper Ordovician,,,2.64,1.15,10.39,,443,393,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,40.6321,-82.49338,,,,,,,Upper Ordovician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1+,,,,,,,,,,,,,,,,,,,,
,40.87425,-82.67265,,,,,,,Upper Ordovician,,,3.66,1.28,18.51,,448,526,,,,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,39.297389,-83.018938,,,,,,,Upper Devonian,Ohio Shale,Huron Member,4.43,1.2,20.96,0.38,436,473,9,55,27,0.05,5.63,,,,37,0.4,,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,39.43109,-83.29818,,,,,,,Upper Ordovician,,,0.66,0.36,2.53,,432,383,,,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,41.4356,-83.28025,,,,,,,Upper Ordovician,,,2.2,0.85,9.46,,442,975,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,38.864795,-83.204666,,,,,,,Middle/Upper Devonian,West Falls-Marcellus Shale Formations,Rhinestreet Shale Member,9.57,4.03,51.04,0.65,433,533,7,79,42,0.07,13.6,,,,30,0.33,,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,38.594279,-82.822008,,,,,,Conasauga Group,Upper Devonian,Ohio Shale,Huron Member,8.64,4.93,55.89,0.56,428,647,6,100,57,0.08,60.82,0.54,28,0.52,28,0.51,0.08,,"YO, O","2, 2.3",96,tr,2,,,,2,good,good,1,,1,1,,97,"Tasmanites?, acritarchs",,,,OH89,(lower) Huron Member of Ohio Shale,54,3,1,0,24,2,2,12,1,28,9.88,,,,,
,38.59135,-82.82079,,,,,,,Upper Ordovician,,,0.49,0.05,0.18,,,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,41.10966,-82.99396,,,,,,,Upper Ordovician,,,2.38,1.22,8.95,,,435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,41.22657,-83.20472,,,,,,,Upper Ordovician,,,3.58,1.34,22.01,,436,646,,,,,,,,,,0.08,,,,,,,,,,,,,,,,,,,,,1+,,,,,,,,,,,,,,,,,,,,
,40.815286,-81.225896,,,,,,Queenston Shale,Upper Devonian,Ohio Shale,Huron Member,1.9,0.79,5.03,0.43,442,264,23,12,41,0.14,5.82,0.8,30,0.59,19,0.53,,,"YO, O","2, 2.3",93,1,2,,,,4,good,good,1,tr,1,1,tr,97,"acritarchs, Tasmanites?",,,,OH10701,(lower) Huron Member of Ohio Shale,39,3,0,0,35,2,16,4,2,52,1.8,,,,,
,40.815286,-81.225896,,,,,,Queenston Shale,Upper Devonian,Ohio Shale,Huron Member,3.31,1.87,11.14,0.77,433,337,23,14.47,56,0.14,13.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OH10702,(lower) Huron Member of Ohio Shale,39,3,0,0,37,2,14,4,1,53,2.98,,,,,
,40.815286,-81.225896,,,,,,Queenston Shale,Upper Devonian,Ohio Shale,Huron Member,2.89,1.42,8.93,0.6,434,309,21,14.88,49,0.14,10.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OH10703,(lower) Huron Member of Ohio Shale,41,2,0,0,37,1,14,4,1,52,2.47,,,,,
,40.815286,-81.225896,,,,,,Queenston Shale,Upper Devonian,Ohio Shale,Huron Member,2.99,1.48,10.24,0.79,436,342,26,12.96,49,0.13,11.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OH10704,(lower) Huron Member of Ohio Shale,46,3,0,1,28,1,14,4,1,45,2.67,,,,,
,40.815286,-81.225896,,,,,,Queenston Shale,Upper Devonian,Ohio Shale,Huron Member,2.14,1.08,6.31,0.71,436,295,33,8.89,50,0.15,7.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OH10705,(lower) Huron Member of Ohio Shale,38,3,1,0,39,1,15,4,0,55,1.89,,,,,
,40.815286,-81.225896,,,,,,Queenston Shale,Upper Devonian,Ohio Shale,Huron Member,2.84,1.39,10.29,0.72,435,362,25,14.29,49,0.12,11.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OH10706,(lower) Huron Member of Ohio Shale,36,3,0,0,40,1,13,5,0,54,3.04,,,,,
,40.815286,-81.225896,,,,,,Queenston Shale,Upper Devonian,Ohio Shale,Huron Member,2.06,1.23,7.4,0.68,432,359,33,10.88,60,0.14,8.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OH10707,(lower) Huron Member of Ohio Shale,30,2,0,0,44,1,17,4,1,62,2.48,,,,,
,40.815286,-81.225896,,,,,,Queenston Shale,Upper Devonian,Ohio Shale,Huron Member,0.54,0.12,0.6,0.83,430,111,154,0.72,22,0.17,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OH10708,(lower) Huron Member of Ohio Shale,38,2,2,0,33,3,18,3,0,54,0.504,,,,,
,40.815286,-81.225896,,,,,,Queenston Shale,Upper Devonian,Ohio Shale,Huron Member,0.32,0.06,0.19,0.64,367,59,200,0.3,19,0.24,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OH10709,(lower) Huron Member of Ohio Shale,32,2,2,0,41,2,17,4,0,60,0.314,,,,,
,40.815286,-81.225896,,,,,,Queenston Shale,Upper Devonian,Ohio Shale,Huron Member,1.59,0.67,3.66,0.42,434,230,26,8.71,42,0.15,4.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OH10710,(lower) Huron Member of Ohio Shale,33,3,0,0,42,1,16,4,0,59,1.6,,,,,
,40.815286,-81.225896,,,,,,Queenston Shale,Upper Devonian,Ohio Shale,Huron Member,2.34,1.06,7.18,0.61,436,307,26,11.77,45,0.13,8.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OH10711,(lower) Huron Member of Ohio Shale,43,3,0,1,30,1,15,4,1,47,2.27,,,,,
,40.815286,-81.225896,,,,,,Queenston Shale,Upper Devonian,Ohio Shale,Huron Member,2.65,1.19,5.3,0.76,431,200,29,6.97,45,0.18,6.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OH10712,(lower) Huron Member of Ohio Shale,33,1,0,0,45,1,13,4,1,60,2.6,,,,,
,40.74308,-81.33002,,,,,,,Upper Ordovician,,,3.71,4.63,5.97,,454,265,,,,,,,,,,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,40.72234,-81.4868,,,,,,,Upper Ordovician,,,2.45,4.04,6.11,,448,251,,,,0.4,,,,,,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,40.74413,-81.14764,,,,,,,Upper Ordovician,,,2.96,3.2,3.76,,456,127,,,,0.5,,,,,,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,40.73039,-81.54425,,,,,,,Upper Ordovician,,,1.46,0.99,2.42,,451,166,,,,0.29,,,,,,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,40.76448,-81.53794,,,,,,,Upper Ordovician,,,3.2,2.42,7.79,,459,243,,,,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,41.015414,-81.655299,,,,,,,Upper Devonian,Ohio Shale,Huron Member,9.21,4.76,39.42,0.46,440,428,5,86,52,0.11,13.97,,,,48,0.47,,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,41.015414,-81.655299,,,,,,,Middle Devonian,Marcellus Shale,,6.33,1.49,25.18,0.34,438,398,5,74,24,0.06,7.82,,,,35,0.48,,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,41.015414,-81.655299,,,,,,,Upper Devonian,West Falls Formation,Rhinestreet Shale Member,6.95,2.35,26.96,0.43,437,388,6,63,34,0.08,9.3,,,,39,0.47,,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,41.16858,-81.53313,,,,,,,Upper Ordovician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,
,40.93634,-81.4559,,,,,,,Upper Ordovician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,
,41.146832,-80.912979,,,,,,,Middle Devonian,Marcellus Shale,,5,4.6,18.16,0.38,444,363,8,48,92,0.2,9.6,,,,33,0.42,,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,41.146832,-80.912979,,,,,,,Upper Devonian,West Falls Formation,Rhinestreet Shale Member,8.44,5.67,37.02,0.18,440,439,2,206,67,0.13,14.11,,,,37,0.42,,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,41.14689,-80.912789,,,,,,Onondaga Limestone,Middle Devonian,Marcellus Shale,,5.29,4.27,19.58,0.62,441,370,12,32,81,0.18,23.85,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,OH101,Marcellus Shale,39,3,9,0,32,1,9,5,2,43,5.16,,,,,
,41.37474,-80.99325,,,,,,,Upper Ordovician,,,3.07,4.18,5.88,,447,199,,,,0.48,,,,,,0.81,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,
,40.232619,-81.399906,,,,,,Queenston Shale,Upper Devonian,West Falls Formation,Rhinestreet Shale Member,1.13,0.37,2.11,0.35,446,186,31,6,33,0.15,2.48,0.87,36,0.73,31,0.68,,,"O, OB","2.3, 2.7",97,1,2,,,,tr,good,good,1,tr,1,1,1,96,Tasmanites?,,,,OH11001,Rhinestreet Shale Member of West Falls Formation,33,3,2,0,35,3,20,3,0,59,0.81,,,,,
,40.566577,-81.503387,,,,,,,Upper Devonian,Ohio Shale,Huron Member,2.58,0.85,8.93,0.37,435,346,14,24,33,0.09,3.43,,,,55,0.44,,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,40.49782,-81.52064,,,,,,,Upper Ordovician,,,2.11,1.79,4.15,,451,199,,,,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,
